,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,basement space,aboveground space,noise level,waterfront,view,air quality level,building year,decoration year,district,city,zip code,region,exchange rate,lat,lng,is_renovated,total cost,label
3038,3038,2014/6/25 0:00,1,0.75,930,29258,0,930,1,0,0,3,1941,1994,7650 S 134th St,Seattle,WA 98178,USA,7.06052615,47.483803,-122.236106,1,131879.7369,0
3039,3039,2014/6/25 0:00,2,1,1120,5650,0,1120,1,0,0,3,1944,0,7414 S 118th Pl,Seattle,WA 98178,USA,6.203463138,47.4978721,-122.2410659,0,184451.589,0
3040,3040,2014/6/25 0:00,3,1,1320,9000,0,1320,1,0,0,3,1966,1963,28430 49th Ave S,Auburn,WA 98001,USA,6.264969767,47.3462077,-122.2719499,1,153776.1647,0
3041,3041,2014/6/25 0:00,3,2,1190,6833,0,1190,1,0,0,3,1995,0,31519 121st Pl SE,Auburn,WA 98092,USA,6.621242143,47.3190914,-122.1801794,0,164901.5052,0
3042,3042,2014/6/25 0:00,3,1,1150,4800,0,1150,1.5,0,0,4,1938,0,208 N St NE,Auburn,WA 98002,USA,7.750900439,47.3101548,-122.2119109,0,195754.5254,0
3043,3043,2014/6/25 0:00,3,1,1050,8498,0,1050,1,0,0,3,1958,2004,22123 103rd Pl SE,Kent,WA 98031,USA,7.854392138,47.4038091,-122.2031504,1,146590.9194,0
3044,3044,2014/6/25 0:00,3,1,1230,8750,0,1230,1,0,0,3,1965,1993,30640-30650 1st Pl S,Federal Way,WA 98003,USA,6.990493487,47.3266849,-122.3335135,1,161035.4539,0
3045,3045,2014/6/25 0:00,3,2.75,2210,4000,0,2210,2,0,0,3,2008,0,10915 243rd Ave NE,Redmond,WA 98053,USA,7.865625826,47.6955021,-122.016751,0,210839.0088,0
3046,3046,2014/6/25 0:00,3,1,1250,6180,0,1250,1.5,0,0,3,1955,2005,322 NE 163rd St,Shoreline,WA 98155,USA,6.49039785,47.7474036,-122.3270179,1,215323.5119,0
3047,3047,2014/6/25 0:00,4,2,1570,9415,0,1570,2,0,0,4,1984,0,31845-31899 125th Pl SE,Auburn,WA 98092,USA,7.986212682,47.3166885,-122.1739926,0,221908.3895,0
3048,3048,2014/6/25 0:00,3,2.25,1481,2820,0,1481,2,0,0,3,2012,1912,42 43rd Ct NE,Auburn,WA 98002,USA,6.178083671,47.3456277,-122.2167951,1,224769.3719,0
3049,3049,2014/6/25 0:00,3,2,1410,5760,0,1410,1,0,0,3,1985,0,25813 117th Pl SE,Kent,WA 98030,USA,6.224279575,47.3701882,-122.185221,0,240798.2787,0
3050,3050,2014/6/25 0:00,3,2.25,1640,8400,460,1180,1,0,0,3,1968,1997,25425 34th Pl S,Kent,WA 98032,USA,7.414862386,47.3732824,-122.2887512,1,229471.4188,0
3051,3051,2014/6/25 0:00,3,2.5,1620,7686,0,1620,2,0,0,3,1989,0,21635 SE 268th St,Maple Valley,WA 98038,USA,7.216973512,47.3612725,-122.0529427,0,243990.5795,0
3052,3052,2014/6/25 0:00,4,2.25,1830,6136,0,1830,2,0,0,3,1990,2009,26120-26126 120th Pl SE,Kent,WA 98030,USA,6.62367515,47.3671455,-122.1806335,1,239565.2411,0
3053,3053,2014/6/25 0:00,3,2.5,1720,3676,0,1720,2,0,0,3,1992,0,11518 SE 221st Pl,Kent,WA 98031,USA,7.199972495,47.4038622,-122.1881128,0,241544.2661,0
3054,3054,2014/6/25 0:00,5,2.5,2025,7760,0,2025,2,0,0,3,2007,0,122 Greenlake Pl,Pacific,WA 98047,USA,6.045979134,47.2670416,-122.2558995,0,230353.0272,0
3055,3055,2014/6/25 0:00,3,1.5,1580,8184,440,1140,1,0,0,3,1954,2005,19307 4th Ave S,Des Moines,WA 98148,USA,7.424695585,47.4293402,-122.3312221,1,230323.489,0
3056,3056,2014/6/25 0:00,3,1.5,1150,8450,0,1150,1,0,0,4,1951,1999,8540 S 123rd Pl,Seattle,WA 98178,USA,7.60863106,47.4926973,-122.2241102,1,250598.9401,0
3057,3057,2014/6/25 0:00,2,1,2060,8398,800,1260,1,0,0,3,1962,2003,10447 8th Ave S,Seattle,WA 98168,USA,7.651602134,47.5090159,-122.3241313,1,246305.609,0
3058,3058,2014/6/25 0:00,3,2.5,1670,8364,370,1300,1,0,0,4,1990,0,19223 SE 259th Pl,Covington,WA 98042,USA,7.238784105,47.3690181,-122.0839098,0,211219.5897,0
3059,3059,2014/6/25 0:00,2,1,770,4840,0,770,1,0,0,4,1927,0,5628 35th Ave SW,Seattle,WA 98126,USA,6.477761702,47.5510476,-122.3758852,0,256805.3198,0
3060,3060,2014/6/25 0:00,4,2.25,2460,11250,0,2460,1,0,0,4,1959,0,1101-1199 O St NE,Auburn,WA 98002,USA,7.678219018,47.3177592,-122.2119824,0,207260.2008,0
3061,3061,2014/6/25 0:00,3,1,1270,7566,0,1270,1,0,0,4,1958,1972,1711 Monroe Ave NE,Renton,WA 98056,USA,7.354308145,47.5074507,-122.1750725,1,252079.1787,0
3062,3062,2014/6/25 0:00,7,2.5,1940,5458,0,1940,2,0,0,3,1994,0,12307 SE 315th Pl,Auburn,WA 98092,USA,6.030498709,47.3191343,-122.1771053,0,269298.3578,0
3063,3063,2014/6/25 0:00,3,1.75,1230,8250,0,1230,1,0,0,3,1966,1963,12410 SE 168th St,Renton,WA 98058,USA,6.692642426,47.4525851,-122.1759144,1,274232.206,0
3064,3064,2014/6/25 0:00,3,1,890,8400,0,890,1,0,0,4,1954,1979,1109 N 28th Pl,Renton,WA 98056,USA,7.613697186,47.5167629,-122.2040092,1,271566.6643,0
3065,3065,2014/6/25 0:00,3,2,1460,6377,0,1460,1,0,0,3,1995,0,24108 SE 261st Pl,Maple Valley,WA 98038,USA,7.025281015,47.3678898,-122.0199951,0,261440.8049,0
3066,3066,2014/6/25 0:00,2,1,780,3475,0,780,1,0,0,4,1930,0,200 Taylor Ave S,North Bend,WA 98045,USA,7.372000235,47.4947882,-121.7886102,0,282688.9845,0
3067,3067,2014/6/25 0:00,3,1,1110,8593,0,1110,1,0,0,3,1979,2014,18021 24th Ave NE,Shoreline,WA 98155,USA,7.866509653,47.7595365,-122.3088298,1,290051.6282,0
3068,3068,2014/6/25 0:00,3,2.5,1870,7942,0,1870,2,0,0,3,1990,2009,4313 S 289th Pl,Auburn,WA 98001,USA,7.146272991,47.3420747,-122.2790902,1,284033.3037,0
3069,3069,2014/6/25 0:00,3,1.75,1790,7650,0,1790,1,0,3,3,1978,0,31317 41st Pl SW,Federal Way,WA 98023,USA,7.022399307,47.3215763,-122.3851484,0,297383.151,0
3070,3070,2014/6/25 0:00,6,2,1900,8240,700,1200,1,0,0,2,1964,0,2825 NE 105th St,Seattle,WA 98125,USA,6.592447807,47.7037229,-122.2958227,0,258593.694,0
3071,3071,2014/6/25 0:00,3,1,1640,18144,0,1640,1.5,0,0,3,1942,1999,11211 3rd Ave S,Seattle,WA 98168,USA,6.34399635,47.5026811,-122.3301328,1,274119.1698,0
3072,3072,2014/6/25 0:00,3,2.5,1860,3730,0,1860,2,0,0,3,2012,1912,1 View Ln NE,Duvall,WA 98019,USA,6.700525553,47.7446232,-121.9839171,1,305083.4701,1
3073,3073,2014/6/25 0:00,2,1,870,5400,0,870,1,0,0,3,1950,2007,9238 32nd Ave SW,Seattle,WA 98126,USA,7.388365406,47.5199631,-122.3741516,1,281944.4635,0
3074,3074,2014/6/25 0:00,4,2,1780,5336,850,930,1.5,0,0,5,1918,0,10200-10216 56th Ave S,Seattle,WA 98178,USA,7.734802622,47.5096816,-122.2630685,0,312392.1659,1
3075,3075,2014/6/25 0:00,4,2.5,2000,10051,0,2000,2,0,0,3,1997,0,23625 SE 267th Ct,Maple Valley,WA 98038,USA,7.457499074,47.3624936,-122.0251594,0,280454.5531,0
3076,3076,2014/6/25 0:00,3,2.5,1730,3600,0,1730,2,0,0,3,2014,0,11341-11399 4th Pl SW,Seattle,WA 98146,USA,7.233628906,47.5014093,-122.3399421,0,317564.3626,1
3077,3077,2014/6/25 0:00,2,1.75,1610,6300,600,1010,1,0,0,3,1941,1994,5404 Columbia Dr S,Seattle,WA 98108,USA,7.270919708,47.5541028,-122.303789,1,336961.975,1
3078,3078,2014/6/25 0:00,3,1,1150,11802,0,1150,1,0,0,4,1932,1958,4533 21st Ave SW,Seattle,WA 98106,USA,7.141660961,47.562433,-122.360665,1,336050.8551,1
3079,3079,2014/6/25 0:00,3,1,1010,8184,0,1010,1,0,0,4,1947,1988,15510 9th Ave NE,Shoreline,WA 98155,USA,6.065427691,47.7416337,-122.319318,1,319741.1912,1
3080,3080,2014/6/25 0:00,4,1,1530,8890,550,980,1,0,0,3,1925,2002,7940 12th Ave SW,Seattle,WA 98106,USA,7.00702425,47.5307394,-122.350265,1,312479.3213,1
3081,3081,2014/6/25 0:00,4,2,2020,48693,0,2020,1.5,0,0,3,1949,1998,43525 SE 149th St,North Bend,WA 98045,USA,6.75491022,47.4645637,-121.759152,1,266964.0893,0
3082,3082,2014/6/25 0:00,3,2.5,1150,887,0,1150,3,0,0,3,2007,0,10703 Greenwood Ave N,Seattle,WA 98133,USA,6.990894017,47.7070136,-122.3559629,0,359849.4024,1
3083,3083,2014/6/25 0:00,3,2.5,1800,2790,0,1800,2,0,0,3,2011,0,3011 SW Bataan St,Seattle,WA 98126,USA,6.179456426,47.545432,-122.3710613,0,353632.6343,1
3084,3084,2014/6/25 0:00,3,2,1410,9600,0,1410,1,0,0,4,1983,0,18120 145th Pl NE,Woodinville,WA 98072,USA,7.673559093,47.7589088,-122.1457426,0,345441.4732,1
3085,3085,2014/6/25 0:00,3,2.25,1400,11400,0,1400,2,0,0,3,1984,0,8133 NE 158th St,Kenmore,WA 98028,USA,6.037882621,47.7428187,-122.231052,0,364849.7947,1
3086,3086,2014/6/25 0:00,5,3.25,3370,7947,0,3370,2,0,0,3,2001,0,1826 4th St,Kirkland,WA 98033,USA,6.063363767,47.6904733,-122.2022565,0,352066.4295,1
3087,3087,2014/6/25 0:00,3,1.75,1500,13430,0,1500,1,0,0,3,1977,2004,19121 NE 173rd St,Woodinville,WA 98072,USA,6.790496083,47.7527207,-122.0818439,1,326737.3009,1
3088,3088,2014/6/25 0:00,4,2.25,2050,9583,280,1770,2,0,2,3,1965,1993,22500-22614 16th Ave S,Des Moines,WA 98198,USA,7.436771241,47.3995263,-122.3126963,1,354140.9649,1
3089,3089,2014/6/25 0:00,4,2.5,2340,8548,0,2340,2,0,0,3,1993,0,11824 SE 203rd St,Kent,WA 98031,USA,7.078160012,47.4206307,-122.1829504,0,354781.4414,1
3090,3090,2014/6/25 0:00,2,2.25,1350,1493,300,1050,2,0,0,3,2007,0,4313 SW Willow St,Seattle,WA 98136,USA,6.561619231,47.5420986,-122.3879851,0,389318.7732,1
3091,3091,2014/6/25 0:00,3,2.5,2180,7508,760,1420,1,0,0,4,1962,0,18032 Burke Ave N,Shoreline,WA 98133,USA,6.567395265,47.7606322,-122.3360281,0,389469.8769,1
3092,3092,2014/6/25 0:00,4,2.25,2000,3672,350,1650,2,0,0,5,1926,0,6530 21st Ave NW,Seattle,WA 98117,USA,7.766154482,47.6768659,-122.3828409,0,378265.5332,1
3093,3093,2014/6/25 0:00,2,2.5,1590,1845,0,1590,2,0,0,3,1997,0,12418 NE 100th St,Kirkland,WA 98033,USA,6.241439181,47.6897301,-122.1750486,0,407575.441,1
3094,3094,2014/6/25 0:00,3,1.5,1250,7700,0,1250,1,0,0,5,1968,0,7202 121st Pl SE,Newcastle,WA 98056,USA,7.403206123,47.53827,-122.1777656,0,375091.4239,1
3095,3095,2014/6/25 0:00,4,2.25,2100,9984,810,1290,1,0,0,4,1973,0,7422-7426 NE 148th Ln,Kenmore,WA 98028,USA,6.616669581,47.7372782,-122.2418107,0,394019.0475,1
3096,3096,2014/6/25 0:00,3,2.5,2320,2267,0,2320,3,0,0,3,2009,0,10134 Holman Rd NW,Seattle,WA 98177,USA,6.157981898,47.7026698,-122.3589823,0,417684.5613,1
3097,3097,2014/6/25 0:00,2,1,1060,3036,0,1060,1.5,0,0,4,1943,0,4202 4th Ave NE,Seattle,WA 98105,USA,7.707010374,47.6578497,-122.3238161,0,424026.5352,1
3098,3098,2014/6/25 0:00,3,1.75,2030,17100,0,2030,1,0,0,4,1953,1983,2434 SW 170th St,Burien,WA 98166,USA,6.44901459,47.4510145,-122.3649071,1,408021.3881,1
3099,3099,2014/6/25 0:00,3,1.5,2330,11740,1000,1330,1,0,0,3,1954,2005,16359 35th Ave NE,Lake Forest Park,WA 98155,USA,6.130250767,47.7481422,-122.2919533,1,399383.6698,1
3100,3100,2014/6/25 0:00,4,2.75,2310,5650,980,1330,1,0,2,3,1952,2012,9853 Arrowsmith Ave S,Seattle,WA 98118,USA,6.537201353,47.5128745,-122.2521759,1,426494.6134,1
3101,3101,2014/6/25 0:00,2,1,1380,4390,500,880,1,0,0,4,1931,0,9024 5th Ave NE,Seattle,WA 98115,USA,7.835124206,47.6946753,-122.3228021,0,444808.9138,1
3102,3102,2014/6/25 0:00,3,1,1970,22144,0,1970,1,0,0,4,1970,0,8527 374th Pl SE,Snoqualmie,WA 98065,USA,7.391045788,47.5233955,-121.8414594,0,324613.1545,1
3103,3103,2014/6/25 0:00,3,2.5,2420,7307,0,2420,2,0,0,3,1998,2006,7219 Autumn Ave SE,Snoqualmie,WA 98065,USA,7.150781785,47.5361773,-121.8710451,1,471256.7164,1
3104,3104,2014/6/25 0:00,3,1.75,1640,10695,0,1640,1,0,2,3,1975,0,12718 89th Pl NE,Kirkland,WA 98034,USA,6.971791872,47.7144679,-122.221788,0,456390.748,1
3105,3105,2014/6/25 0:00,3,2.5,1860,8060,0,1860,2,0,0,4,1987,0,4327 243rd Ave SE,Issaquah,WA 98029,USA,6.521566815,47.5674121,-122.0169908,0,486526.588,1
3106,3106,2014/6/25 0:00,4,2.5,1950,2617,700,1250,1.5,0,0,4,1910,0,1124 NW 56th St,Seattle,WA 98107,USA,7.112192233,47.6696059,-122.3719977,0,504436.031,2
3107,3107,2014/6/25 0:00,5,2.25,2140,7910,1070,1070,1,0,0,3,1962,2003,227 152nd Pl SE,Bellevue,WA 98007,USA,6.008526927,47.6071514,-122.1372303,1,512125.3729,2
3108,3108,2014/6/25 0:00,4,2.75,3110,49765,0,3110,1,0,0,4,1958,1972,22426 SE 300th St,Black Diamond,WA 98010,USA,6.529103909,47.3339086,-122.0440622,1,469318.4613,1
3109,3109,2014/6/25 0:00,4,2.5,2030,3974,0,2030,2,0,0,3,1994,0,4226 250th Pl SE,Issaquah,WA 98029,USA,7.469789694,47.5692516,-122.0058425,0,521459.7667,2
3110,3110,2014/6/25 0:00,3,1.75,1900,11165,0,1900,1,0,0,4,1959,0,3430 166th Ave SE,Bellevue,WA 98008,USA,6.071962079,47.5789663,-122.1182897,0,541335.5794,2
3111,3111,2014/6/25 0:00,2,0.75,1440,3700,240,1200,1,0,0,3,1914,1996,5641-5645 6th Ave NW,Seattle,WA 98107,USA,7.49091009,47.6706467,-122.3643761,1,554089.5774,2
3112,3112,2014/6/25 0:00,3,2.5,1400,1312,0,1400,3.5,0,0,3,2007,0,3637 Phinney Ave N,Seattle,WA 98103,USA,6.885263873,47.6534084,-122.3549194,0,557723.7293,2
3113,3113,2014/6/25 0:00,2,1.75,1670,4008,0,1670,1,0,0,3,2005,0,2146 NE Nelson Ln,Issaquah,WA 98029,USA,7.629489947,47.5539171,-122.0010963,0,556670.2289,2
3114,3114,2014/6/25 0:00,3,2.5,2380,6832,0,2380,2,0,0,3,2002,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,7.931383576,47.5372667,-121.8760497,0,531522.0015,2
3115,3115,2014/6/25 0:00,3,2.25,1700,3333,600,1100,1.5,0,0,3,1924,2011,6720 4th Ave NW,Seattle,WA 98117,USA,6.908560106,47.6784015,-122.3612367,1,555232.8039,2
3116,3116,2014/6/25 0:00,4,2.5,2070,5415,0,2070,2,0,0,3,1996,0,25024 SE 41st Dr,Issaquah,WA 98029,USA,6.477376322,47.5705987,-122.0059171,0,547738.4312,2
3117,3117,2014/6/25 0:00,3,2.5,1790,8144,0,1790,2,0,0,3,1989,0,907 221st Ave NE,Sammamish,WA 98074,USA,7.893651841,47.6169498,-122.0450676,0,525280.2517,2
3118,3118,2014/6/25 0:00,4,2.75,2890,6825,1330,1560,1,0,0,3,1973,2013,11826 NE 145th St,Kirkland,WA 98034,USA,6.232835293,47.7339844,-122.1819546,1,555657.3783,2
3119,3119,2014/6/25 0:00,5,3,2790,19439,1290,1500,1,0,3,5,1973,0,18823 SE 216th St,Renton,WA 98058,USA,7.706675311,47.4087385,-122.0890825,0,471593.4795,1
3120,3120,2014/6/25 0:00,4,2.75,2720,4613,0,2720,2,0,0,3,2005,0,8827 NE 148th Pl,Kenmore,WA 98028,USA,6.850098638,47.7352425,-122.2229409,0,580807.8294,2
3121,3121,2014/6/25 0:00,3,1.75,1870,9000,0,1870,1,0,0,5,1958,0,12521 3rd Ave NW,Seattle,WA 98177,USA,7.016651243,47.7202795,-122.3613281,0,547636.4843,2
3122,3122,2014/6/25 0:00,4,4,3570,8250,710,2860,2,0,0,3,2013,1923,8416 SE 36th St,Mercer Island,WA 98040,USA,7.648387662,47.5784074,-122.2259379,1,592475.5199,2
3123,3123,2014/6/25 0:00,3,2.25,2680,9162,1110,1570,1,0,0,3,1978,0,4222 186th Pl SE,Issaquah,WA 98027,USA,6.589634466,47.5683525,-122.0910879,0,589882.9235,2
3124,3124,2014/6/25 0:00,4,2.5,2690,4736,0,2690,2,0,0,3,2001,0,9754 228th Terrace NE,Redmond,WA 98053,USA,7.048513557,47.6869021,-122.0358596,0,590242.8595,2
3125,3125,2014/6/25 0:00,5,2.5,2700,21208,750,1950,1,0,0,4,1955,2009,13987 SE 2nd St,Bellevue,WA 98005,USA,7.732156473,47.607876,-122.1540215,1,589696.3053,2
3126,3126,2014/6/25 0:00,3,1.75,1620,6000,580,1040,1,0,0,5,1947,0,8024 Corliss Ave N,Seattle,WA 98103,USA,7.648697233,47.6876983,-122.3306564,0,616011.9501,2
3127,3127,2014/6/25 0:00,3,2.75,1850,16960,0,1850,1,0,2,4,1953,1983,633 NW 116th St,Seattle,WA 98177,USA,6.529077602,47.7127244,-122.3650147,1,612658.7223,2
3128,3128,2014/6/25 0:00,4,2.75,1910,16532,490,1420,1,0,0,4,1940,2001,9025 26th Ave NW,Seattle,WA 98117,USA,7.600710464,47.6950299,-122.3899536,1,622384.1485,2
3129,3129,2014/6/25 0:00,4,2.5,2180,3375,760,1420,1.5,0,0,4,1926,1993,7615 3rd Ave NW,Seattle,WA 98117,USA,7.44943527,47.6845677,-122.3609956,1,653055.3699,2
3130,3130,2014/6/25 0:00,4,1.5,1880,6200,440,1440,1,0,2,5,1954,0,3973 SW Arroyo Dr,Seattle,WA 98146,USA,7.038162633,47.503522,-122.3844824,0,637869.917,2
3131,3131,2014/6/25 0:00,5,2,2000,4211,720,1280,1.5,0,2,4,1908,0,2406 E Helen St,Seattle,WA 98112,USA,6.399512394,47.6283302,-122.3012502,0,689570.3775,2
3132,3132,2014/6/25 0:00,4,2.5,2770,5686,0,2770,2,0,0,3,2004,2003,912 274th Way SE,Sammamish,WA 98075,USA,6.548548223,47.5997756,-121.9731664,1,695032.2311,2
3133,3133,2014/6/25 0:00,3,2.5,2610,7510,0,2610,2,0,0,3,1996,0,15317 NE 66th Ct,Redmond,WA 98052,USA,7.618843548,47.6648199,-122.1370333,0,700298.4229,3
3134,3134,2014/6/25 0:00,4,2.5,2490,5170,0,2490,2,0,0,4,2000,0,13321 NE 92nd Way,Redmond,WA 98052,USA,7.585225734,47.6836091,-122.1620851,0,706432.2006,3
3135,3135,2014/6/25 0:00,5,2.5,2980,5377,0,2980,2,0,0,3,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,7.262414204,47.7074151,-122.1010069,0,710381.754,3
3136,3136,2014/6/25 0:00,4,2.5,3000,10392,0,3000,2,0,0,3,1995,0,875 Cyprus Ct NW,Issaquah,WA 98027,USA,6.404567924,47.5348189,-122.0488516,0,709875.9325,3
3137,3137,2014/6/25 0:00,5,2.5,2700,16570,950,1750,1,0,0,4,1967,0,428 129th Pl NE,Bellevue,WA 98005,USA,6.337293123,47.6144657,-122.1671476,0,679480.2826,2
3138,3138,2014/6/25 0:00,4,2.5,2760,6000,530,2230,2,0,0,5,1942,0,8107 31st Ave NE,Seattle,WA 98115,USA,6.489890841,47.6876731,-122.29534,0,728830.8448,3
3139,3139,2014/6/25 0:00,4,3.5,4000,15253,0,4000,2,0,0,3,2007,0,34006 SE Salal St,Snoqualmie,WA 98065,USA,6.91640638,47.5432856,-121.8868926,0,712191.8811,3
3140,3140,2014/6/25 0:00,4,2.5,3920,12415,0,3920,2,0,0,3,1997,0,23013 SE 44th St,Sammamish,WA 98075,USA,6.04132126,47.5658062,-122.032215,0,736893.4925,3
3141,3141,2014/6/25 0:00,4,2.5,3070,8086,0,3070,2,0,0,3,2005,0,6908 135th Pl SE,Newcastle,WA 98059,USA,7.727549952,47.5398404,-122.160191,0,745366.3211,3
3142,3142,2014/6/25 0:00,5,3.25,4500,9648,1500,3000,2,0,4,4,1968,0,4209 NE 135th St,Seattle,WA 98125,USA,6.895604241,47.7261618,-122.2818947,0,839262.0808,3
3143,3143,2014/6/25 0:00,4,2.75,2840,4000,880,1960,1.5,0,0,5,1912,0,2019 33rd Ave S,Seattle,WA 98144,USA,6.29224238,47.5845738,-122.2912386,0,853005.7543,3
3144,3144,2014/6/25 0:00,4,1,2550,4000,180,2370,2,0,0,3,1905,2010,1816 2nd Ave N,Seattle,WA 98109,USA,6.961864771,47.635428,-122.3528996,1,878600.0524,3
3145,3145,2014/6/25 0:00,5,3.5,3100,10200,1440,1660,1,0,4,3,1970,2014,408 172nd Pl NE,Bellevue,WA 98008,USA,7.236297543,47.6133564,-122.11205,1,845725.6568,3
3146,3146,2014/6/25 0:00,5,2.25,2370,15512,0,2370,2,0,0,4,1981,0,14207 SE 52nd Pl,Bellevue,WA 98006,USA,7.125082704,47.5555479,-122.1501419,0,859860.8806,3
3147,3147,2014/6/25 0:00,5,3.25,3160,5000,980,2180,2,0,2,3,2005,0,3700 W Fulton St,Seattle,WA 98199,USA,7.350630867,47.6462529,-122.4050822,0,950965.5134,3
3148,3148,2014/6/25 0:00,5,3,2620,5477,0,2620,2,0,0,3,2009,0,3655 NE 73rd St,Seattle,WA 98115,USA,6.417489154,47.6804486,-122.2879355,0,954815.2757,3
3149,3149,2014/6/25 0:00,3,4.5,4380,47044,660,3720,2,1,3,3,1968,1990,14423 25th Ave SW,Burien,WA 98166,USA,6.51837849,47.4730276,-122.3653419,1,908422.6145,3
3150,3150,2014/6/25 0:00,4,2.25,3310,127631,0,3310,2,0,0,5,1924,1956,15445 NE 144th Pl,Woodinville,WA 98072,USA,7.83745486,47.7321883,-122.1337298,1,360523.0863,1
3151,3151,2014/6/25 0:00,4,1.75,3990,13470,0,3990,2,0,0,3,2006,0,15527 SE 79th Pl,Newcastle,WA 98059,USA,7.639319404,47.5304756,-122.1313448,0,1126380.921,3
3152,3152,2014/6/25 0:00,4,3.5,3770,37034,940,2830,2,0,0,3,1989,0,14203 NE 40th Pl,Bellevue,WA 98007,USA,7.740477185,47.6463676,-122.1510183,0,1096441.82,3
3153,3153,2014/6/25 0:00,4,3.5,4660,17398,0,4660,2,0,2,3,2003,0,17069 SE 65th Pl,Bellevue,WA 98006,USA,6.053184739,47.5421931,-122.1122313,0,1249342.003,3
3154,3154,2014/6/25 0:00,5,3.5,5850,22885,1180,4670,2,0,2,4,1978,2000,9625-9701 SE 5th St,Bellevue,WA 98004,USA,6.290399279,47.6064698,-122.2123465,1,1612890.479,3
3155,3155,2014/6/26 0:00,3,1,1310,9612,350,960,1,0,0,3,1962,2003,34025 39th Ave S,Auburn,WA 98001,USA,6.929599755,47.2958362,-122.2848684,1,116661.9875,0
3156,3156,2014/6/26 0:00,3,1.5,1220,6000,0,1220,1,0,0,3,1968,1997,472-598 Lind Ave NW,Renton,WA 98057,USA,6.255145796,47.489911,-122.2218386,1,161814.0545,0
3157,3157,2014/6/26 0:00,3,1.75,1260,9346,0,1260,1,0,0,4,1963,0,11612 SE 258th St,Kent,WA 98030,USA,7.557805629,47.3712892,-122.1860139,0,137328.155,0
3158,3158,2014/6/26 0:00,2,1,920,7569,0,920,1,0,0,4,1950,1983,12120-12198 24th Ave S,Burien,WA 98168,USA,6.912354079,47.4951994,-122.3021136,1,149680.6266,0
3159,3159,2014/6/26 0:00,2,1,720,8040,0,720,1,0,0,3,1943,2002,15252 20th Ave SW,Burien,WA 98166,USA,6.226884039,47.4652168,-122.3587302,1,192115.0082,0
3160,3160,2014/6/26 0:00,3,1.5,1090,8160,0,1090,1,0,0,3,1967,2014,16430 125th Ave SE,Renton,WA 98058,USA,6.91862752,47.4550658,-122.1749166,1,203319.4573,0
3161,3161,2014/6/26 0:00,2,1.75,1390,4482,0,1390,1,0,0,4,1980,0,24801-24805 11th Ave S,Des Moines,WA 98198,USA,7.165429658,47.3793622,-122.3202068,0,213174.3114,0
3162,3162,2014/6/26 0:00,3,1,1090,6710,0,1090,1.5,0,0,5,1912,0,116 J St SE,Auburn,WA 98002,USA,6.213082913,47.306561,-122.21728,0,217823.7549,0
3163,3163,2014/6/26 0:00,3,1.5,1660,15600,0,1660,2,0,0,3,1981,2013,38205 45th Ave S,Auburn,WA 98001,USA,6.751870936,47.2589195,-122.2788723,1,203166.225,0
3164,3164,2014/6/26 0:00,4,1.5,1600,9289,0,1600,1,0,0,4,1959,0,214-220 N St NE,Auburn,WA 98002,USA,7.046616499,47.3104199,-122.211879,0,187728.9395,0
3165,3165,2014/6/26 0:00,3,1.75,1500,11968,0,1500,1,0,0,3,2014,0,32428-32598 5th Ave,Black Diamond,WA 98010,USA,7.587519713,47.3099437,-122.0018447,0,205038.5888,0
3166,3166,2014/6/26 0:00,3,2,1700,11475,730,970,1,0,0,5,1945,0,238 SW 132nd St,Burien,WA 98146,USA,7.54716005,47.48509,-122.3382395,0,153309.8739,0
3167,3167,2014/6/26 0:00,2,1.75,1590,11276,0,1590,1,0,0,4,1972,0,936 Pike Pl NE,Auburn,WA 98002,USA,6.70621227,47.3176142,-122.209958,0,164782.8051,0
3168,3168,2014/6/26 0:00,3,1,1060,9946,0,1060,1,0,0,4,1956,0,17736 41st Ave S,SeaTac,WA 98188,USA,6.270282963,47.4432556,-122.2821752,0,210397.916,0
3169,3169,2014/6/26 0:00,4,2,1330,5926,0,1330,1,0,0,4,1942,1982,2109 NE 8th St,Renton,WA 98056,USA,7.363190575,47.4960191,-122.1898974,1,212320.6626,0
3170,3170,2014/6/26 0:00,4,1,1200,2171,0,1200,1.5,0,0,3,1933,0,10720 Stone Ave N,Seattle,WA 98133,USA,6.726769916,47.7075635,-122.3417906,0,236273.0112,0
3171,3171,2014/6/26 0:00,3,1,1140,27760,0,1140,1,0,0,4,1981,0,27529 SE High Point Way,Issaquah,WA 98027,USA,6.411050449,47.5371618,-121.9721425,0,233498.8764,0
3172,3172,2014/6/26 0:00,3,1,1750,7800,600,1150,1,0,0,4,1956,0,16004 7th Ave SW,Burien,WA 98166,USA,6.70808735,47.4595248,-122.3432155,0,202255.2474,0
3173,3173,2014/6/26 0:00,3,2,1900,8002,0,1900,1,0,0,3,1991,0,1209 SW 347th Pl,Federal Way,WA 98023,USA,6.170996123,47.2909959,-122.3519264,0,223073.5054,0
3174,3174,2014/6/26 0:00,4,1,1230,7410,0,1230,1.5,0,0,3,1944,0,650 SW 137th St,Burien,WA 98166,USA,7.491590418,47.4797913,-122.3440717,0,209388.1587,0
